mass_accuracy_diff,rank_accuracy_diff,in_mask_mass_accuracy,in_mask_rank_accuracy,out_mask_mass_accuracy,out_mask_rank_accuracy,model,xai_method,pretraining,label
-0.055900000000000005,-0.1199,0.1509,0.2238,0.2068,0.3437,densenet,smoothgrad,from_scratch,Pleural Effusion
0.017099999999999997,0.05159999999999999,0.0746,0.148,0.0575,0.0964,densenet,smoothgrad,from_scratch,Pleural Effusion
0.005299999999999999,0.09409999999999999,0.0107,0.1035,0.0054,0.0094,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.019600000000000006,-0.0653,0.0746,0.1028,0.0942,0.1681,densenet,smoothgrad,from_scratch,Pleural Effusion
0.010200000000000004,0.0545,0.0408,0.0717,0.0306,0.0172,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0131,0.0374,0.0469,0.064,0.0338,0.0266,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0057,0.0323,0.0077,0.0323,0.002,0.0,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.0019000000000000006,-0.0031000000000000003,0.013,0.0084,0.0149,0.0115,densenet,smoothgrad,from_scratch,Pleural Effusion
0.006999999999999999,0.0208,0.0386,0.0441,0.0316,0.0233,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.0006,0.0,0.0006,0.0,0.0012,0.0,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.005899999999999999,-0.0012,0.016,0.0002,0.0219,0.0014,densenet,smoothgrad,from_scratch,Pleural Effusion
0.034399999999999986,-0.043800000000000006,0.2397,0.368,0.2053,0.4118,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.014599999999999995,-0.0482,0.0335,0.0153,0.0481,0.0635,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0175,0.0169,0.0309,0.0315,0.0134,0.0146,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.0016000000000000007,-0.0169,0.0144,0.0079,0.016,0.0248,densenet,smoothgrad,from_scratch,Pleural Effusion
0.1352,0.2271,0.2894,0.4315,0.1542,0.2044,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0021000000000000046,-0.012499999999999983,0.0891,0.1768,0.087,0.1893,densenet,smoothgrad,from_scratch,Pleural Effusion
0.019500000000000003,0.0652,0.0931,0.1108,0.0736,0.0456,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.0058,-0.047299999999999995,0.0506,0.1203,0.0564,0.1676,densenet,smoothgrad,from_scratch,Pleural Effusion
0.022,0.1048,0.0339,0.1077,0.0119,0.0029,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.022799999999999987,-0.06880000000000003,0.2469,0.3197,0.2697,0.3885,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0076999999999999985,0.0893,0.0215,0.1373,0.0138,0.048,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.08739999999999999,-0.1962,0.0823,0.1535,0.1697,0.3497,densenet,smoothgrad,from_scratch,Pleural Effusion
0.028499999999999998,0.020100000000000007,0.2499,0.3512,0.2214,0.3311,densenet,smoothgrad,from_scratch,Pleural Effusion
0.015300000000000001,0.0888,0.0448,0.1173,0.0295,0.0285,densenet,smoothgrad,from_scratch,Pleural Effusion
0.017499999999999998,0.081,0.0331,0.1134,0.0156,0.0324,densenet,smoothgrad,from_scratch,Pleural Effusion
0.03280000000000001,0.09169999999999999,0.1038,0.182,0.071,0.0903,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0591,0.12329999999999999,0.1517,0.36,0.0926,0.2367,densenet,smoothgrad,from_scratch,Pleural Effusion
-0.0741,-0.2138,0.0352,0.0233,0.1093,0.2371,densenet,smoothgrad,from_scratch,Pleural Effusion
0.0963,0.1982,0.129,0.2198,0.0327,0.0216,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.11030000000000001,0.2048,0.1633,0.2384,0.053,0.0336,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.18259999999999998,0.25589999999999996,0.2269,0.2769,0.0443,0.021,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.060399999999999995,0.15309999999999999,0.0788,0.1676,0.0184,0.0145,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0986,0.21689999999999998,0.119,0.2279,0.0204,0.011,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.2671,0.2514,0.4063,0.3745,0.1392,0.1231,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.0013,0.0,0.0005,0.0,0.0018,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.006500000000000001,0.032299999999999995,0.0085,0.0336,0.002,0.0013,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1939,0.24650000000000002,0.2687,0.3491,0.0748,0.1026,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0375,0.138,0.0489,0.1555,0.0114,0.0175,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.0011999999999999997,-0.0052,0.0051,0.0021,0.0063,0.0073,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0081,0.019299999999999998,0.0141,0.0804,0.006,0.0611,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.024400000000000005,0.052899999999999996,0.0391,0.0822,0.0147,0.0293,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.002,0.0,0.0026,0.0,0.0046,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.16560000000000002,0.21300000000000002,0.2313,0.3602,0.0657,0.1472,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0169,0.024800000000000003,0.0241,0.0597,0.0072,0.0349,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.12090000000000001,0.183,0.2013,0.2627,0.0804,0.0797,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0401,0.0762,0.0603,0.1071,0.0202,0.0309,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.183,0.21760000000000002,0.2453,0.2674,0.0623,0.0498,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.11349999999999999,0.1754,0.1757,0.2914,0.0622,0.116,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.08159999999999999,0.1635,0.1251,0.1957,0.0435,0.0322,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0048,0.007,0.0065,0.007,0.0017,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.08869999999999999,0.1326,0.1445,0.246,0.0558,0.1134,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.19539999999999996,0.2681,0.2966,0.3462,0.1012,0.0781,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.02830000000000002,0.022499999999999992,0.1549,0.1813,0.1266,0.1588,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.13290000000000002,0.23939999999999997,0.1743,0.289,0.0414,0.0496,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0028,0.0037,0.0059,0.0037,0.0031,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1393,0.2573,0.1645,0.2672,0.0252,0.0099,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1841,0.31570000000000004,0.2172,0.3265,0.0331,0.0108,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1618,0.20629999999999998,0.2396,0.3218,0.0778,0.1155,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.23179999999999998,0.21619999999999998,0.3202,0.3248,0.0884,0.1086,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.031799999999999995,0.0957,0.0484,0.1022,0.0166,0.0065,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0039,-0.0034999999999999996,0.0066,0.0004,0.0027,0.0039,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.006699999999999999,0.030699999999999998,0.0087,0.0766,0.002,0.0459,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.036699999999999997,0.06789999999999999,0.0886,0.1415,0.0519,0.0736,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0012000000000000014,-0.0197,0.0125,0.0178,0.0113,0.0375,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.23610000000000003,0.2656,0.3386,0.3408,0.1025,0.0752,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.0007000000000000001,0.0,0.0003,0.0,0.001,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.133,0.2395,0.1976,0.283,0.0646,0.0435,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.029699999999999997,0.0861,0.0498,0.1007,0.0201,0.0146,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0018000000000000004,0.0008999999999999998,0.0047,0.0034,0.0029,0.0025,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.16249999999999998,0.2452,0.2085,0.2938,0.046,0.0486,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.08510000000000001,0.1871,0.1004,0.1911,0.0153,0.004,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.05959999999999999,0.13299999999999998,0.0768,0.1382,0.0172,0.0052,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0024999999999999996,0.018,0.0042,0.018,0.0017,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.014,0.030199999999999998,0.0236,0.0571,0.0096,0.0269,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.019499999999999997,0.0633,0.0462,0.0839,0.0267,0.0206,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0,0.0,0.0013,0.0,0.0013,0.0,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.00030000000000000165,-0.0046,0.0223,0.0094,0.022,0.014,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1654,0.2374,0.2147,0.2849,0.0493,0.0475,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.031599999999999996,0.0639,0.0537,0.0756,0.0221,0.0117,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0134,0.030799999999999998,0.0234,0.0389,0.01,0.0081,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.0041,-0.005,0.0056,0.0,0.0097,0.005,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.2329,0.3059,0.3069,0.3682,0.074,0.0623,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.08400000000000002,0.16620000000000001,0.1312,0.2351,0.0472,0.0689,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0826,0.137,0.1574,0.2091,0.0748,0.0721,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.037200000000000004,0.06459999999999999,0.069,0.1372,0.0318,0.0726,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0184,0.055299999999999995,0.0296,0.0657,0.0112,0.0104,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1812,0.20859999999999998,0.2999,0.3258,0.1187,0.1172,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0107,0.053099999999999994,0.015,0.0544,0.0043,0.0013,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1432,0.2372,0.2017,0.3135,0.0585,0.0763,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1874,0.21439999999999998,0.2872,0.3272,0.0998,0.1128,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.034,0.0802,0.0537,0.0896,0.0197,0.0094,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.0031000000000000003,0.0011999999999999997,0.008,0.0086,0.0111,0.0074,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.1575,0.25329999999999997,0.2034,0.2965,0.0459,0.0432,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0813,0.173,0.1094,0.209,0.0281,0.036,swinvit,smoothgrad,from_scratch,Pleural Effusion
0.0822,0.1519,0.1133,0.1928,0.0311,0.0409,swinvit,smoothgrad,from_scratch,Pleural Effusion
-0.009800000000000003,-0.06590000000000001,0.1409,0.1583,0.1507,0.2242,vit,smoothgrad,from_scratch,Pleural Effusion
-0.049600000000000005,-0.10320000000000001,0.1756,0.1926,0.2252,0.2958,vit,smoothgrad,from_scratch,Pleural Effusion
-0.04619999999999999,-0.0637,0.1292,0.1513,0.1754,0.215,vit,smoothgrad,from_scratch,Pleural Effusion
-0.02990000000000001,-0.08760000000000001,0.0798,0.1366,0.1097,0.2242,vit,smoothgrad,from_scratch,Pleural Effusion
-0.023899999999999998,-0.0523,0.0158,0.0017,0.0397,0.054,vit,smoothgrad,from_scratch,Pleural Effusion
-0.04009999999999997,-0.05780000000000002,0.3168,0.2354,0.3569,0.2932,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0009000000000000001,0.0,0.0002,0.0,0.0011,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
0.0,0.0001,0.0018,0.0001,0.0018,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0834,-0.088,0.1357,0.1705,0.2191,0.2585,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0046,0.002600000000000005,0.0308,0.0732,0.0354,0.0706,vit,smoothgrad,from_scratch,Pleural Effusion
0.0093,0.0039,0.0107,0.0039,0.0014,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
0.004200000000000001,0.05929999999999999,0.0108,0.0628,0.0066,0.0035,vit,smoothgrad,from_scratch,Pleural Effusion
0.0037,0.006400000000000001,0.0153,0.0145,0.0116,0.0081,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0103,-0.0155,0.0069,0.0,0.0172,0.0155,vit,smoothgrad,from_scratch,Pleural Effusion
-0.059899999999999995,-0.08200000000000002,0.0977,0.146,0.1576,0.228,vit,smoothgrad,from_scratch,Pleural Effusion
-0.005900000000000001,-0.027000000000000003,0.0084,0.0281,0.0143,0.0551,vit,smoothgrad,from_scratch,Pleural Effusion
-0.08630000000000002,-0.09139999999999998,0.1634,0.1921,0.2497,0.2835,vit,smoothgrad,from_scratch,Pleural Effusion
-0.020099999999999996,-0.0368,0.0154,0.011,0.0355,0.0478,vit,smoothgrad,from_scratch,Pleural Effusion
0.03630000000000003,0.0204,0.2151,0.2028,0.1788,0.1824,vit,smoothgrad,from_scratch,Pleural Effusion
0.03340000000000001,0.017100000000000004,0.1791,0.2114,0.1457,0.1943,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0203,-0.05520000000000001,0.0918,0.0909,0.1121,0.1461,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0005,0.0,0.002,0.0,0.0025,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
0.010099999999999998,0.007200000000000012,0.1204,0.1605,0.1103,0.1533,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0204,-0.021100000000000008,0.1396,0.1361,0.16,0.1572,vit,smoothgrad,from_scratch,Pleural Effusion
0.06690000000000002,0.060500000000000026,0.2383,0.2679,0.1714,0.2074,vit,smoothgrad,from_scratch,Pleural Effusion
-0.031100000000000003,-0.0711,0.1163,0.1384,0.1474,0.2095,vit,smoothgrad,from_scratch,Pleural Effusion
0.0007000000000000001,0.0091,0.0054,0.0091,0.0047,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
-0.009999999999999995,-0.05810000000000001,0.0969,0.1142,0.1069,0.1723,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0030999999999999917,-0.021800000000000014,0.1579,0.1969,0.161,0.2187,vit,smoothgrad,from_scratch,Pleural Effusion
-0.03509999999999999,-0.039099999999999996,0.1653,0.1739,0.2004,0.213,vit,smoothgrad,from_scratch,Pleural Effusion
-0.014300000000000007,-0.015399999999999997,0.1961,0.1991,0.2104,0.2145,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0315,-0.1163,0.0353,0.0145,0.0668,0.1308,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0015000000000000002,0.0,0.0017,0.0,0.0032,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
0.0005,0.0,0.0037,0.0,0.0032,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
-0.04940000000000001,-0.0572,0.1181,0.1564,0.1675,0.2136,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0011000000000000003,0.0,0.0036,0.0,0.0047,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
-0.06869999999999998,-0.0595,0.2657,0.2126,0.3344,0.2721,vit,smoothgrad,from_scratch,Pleural Effusion
9.999999999999996e-05,0.0,0.0003,0.0,0.0002,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
-0.04150000000000001,-0.06239999999999998,0.21,0.2184,0.2515,0.2808,vit,smoothgrad,from_scratch,Pleural Effusion
-0.013000000000000001,-0.0188,0.0132,0.0022,0.0262,0.021,vit,smoothgrad,from_scratch,Pleural Effusion
0.001,0.0,0.0028,0.0,0.0018,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
0.018299999999999997,-0.0008999999999999841,0.1346,0.1436,0.1163,0.1445,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0083,-0.0173,0.0153,0.0044,0.0236,0.0217,vit,smoothgrad,from_scratch,Pleural Effusion
-0.05149999999999999,-0.0737,0.0292,0.0243,0.0807,0.098,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0005999999999999998,-0.011300000000000001,0.0037,0.0115,0.0043,0.0228,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0048000000000000004,-0.011199999999999998,0.0095,0.0027,0.0143,0.0139,vit,smoothgrad,from_scratch,Pleural Effusion
-0.016799999999999995,-0.027800000000000002,0.0204,0.0137,0.0372,0.0415,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0022,0.0,0.0003,0.0,0.0025,0.0,vit,smoothgrad,from_scratch,Pleural Effusion
-0.001599999999999999,0.0031,0.0153,0.0049,0.0169,0.0018,vit,smoothgrad,from_scratch,Pleural Effusion
0.04830000000000001,0.056999999999999995,0.2406,0.2979,0.1923,0.2409,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0057,-0.025,0.0282,0.0218,0.0339,0.0468,vit,smoothgrad,from_scratch,Pleural Effusion
0.006999999999999999,0.005899999999999999,0.0213,0.0215,0.0143,0.0156,vit,smoothgrad,from_scratch,Pleural Effusion
0.005900000000000001,0.023399999999999997,0.0155,0.0331,0.0096,0.0097,vit,smoothgrad,from_scratch,Pleural Effusion
-0.018299999999999983,-0.03620000000000001,0.2214,0.2127,0.2397,0.2489,vit,smoothgrad,from_scratch,Pleural Effusion
-0.017600000000000005,-0.027700000000000002,0.0866,0.1073,0.1042,0.135,vit,smoothgrad,from_scratch,Pleural Effusion
-0.002600000000000005,-0.010100000000000005,0.0578,0.0535,0.0604,0.0636,vit,smoothgrad,from_scratch,Pleural Effusion
-0.030300000000000007,-0.038000000000000006,0.0542,0.0958,0.0845,0.1338,vit,smoothgrad,from_scratch,Pleural Effusion
0.0116,0.0183,0.0315,0.0485,0.0199,0.0302,vit,smoothgrad,from_scratch,Pleural Effusion
0.0014000000000000123,-0.00269999999999998,0.4187,0.3433,0.4173,0.346,vit,smoothgrad,from_scratch,Pleural Effusion
-0.006699999999999999,-0.0552,0.0074,0.0034,0.0141,0.0586,vit,smoothgrad,from_scratch,Pleural Effusion
0.005699999999999983,-0.009599999999999997,0.2203,0.2713,0.2146,0.2809,vit,smoothgrad,from_scratch,Pleural Effusion
-0.05230000000000001,-0.06300000000000003,0.2222,0.2322,0.2745,0.2952,vit,smoothgrad,from_scratch,Pleural Effusion
0.001299999999999999,-0.016200000000000003,0.0255,0.0255,0.0242,0.0417,vit,smoothgrad,from_scratch,Pleural Effusion
0.0039000000000000007,0.014400000000000003,0.0275,0.0413,0.0236,0.0269,vit,smoothgrad,from_scratch,Pleural Effusion
-0.0421,-0.057499999999999996,0.0641,0.0723,0.1062,0.1298,vit,smoothgrad,from_scratch,Pleural Effusion
-0.03399999999999999,-0.0817,0.1009,0.16,0.1349,0.2417,vit,smoothgrad,from_scratch,Pleural Effusion
0.038700000000000005,0.0238,0.0976,0.1133,0.0589,0.0895,vit,smoothgrad,from_scratch,Pleural Effusion
0.17320000000000002,0.10419999999999996,0.4208,0.3686,0.2476,0.2644,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12420000000000003,0.11410000000000001,0.3249,0.3412,0.2007,0.2271,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10089999999999999,0.12239999999999998,0.2288,0.2849,0.1279,0.1625,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.04459999999999997,0.01849999999999996,0.3454,0.3223,0.3008,0.3038,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14630000000000004,0.08189999999999997,0.4186,0.3692,0.2723,0.2873,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1765,0.09989999999999999,0.4431,0.3742,0.2666,0.2743,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.17479999999999998,0.11320000000000002,0.414,0.3683,0.2392,0.2551,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14429999999999998,0.09809999999999999,0.355,0.3414,0.2107,0.2433,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14270000000000002,0.1322,0.321,0.3356,0.1783,0.2034,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.15189999999999998,0.08489999999999998,0.4569,0.3766,0.305,0.2917,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1825,0.08760000000000001,0.4721,0.3881,0.2896,0.3005,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14220000000000002,0.09109999999999996,0.39,0.3495,0.2478,0.2584,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0635,0.020299999999999985,0.3398,0.3217,0.2763,0.3014,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12139999999999998,0.11680000000000001,0.2839,0.3098,0.1625,0.193,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1788,0.11370000000000002,0.3977,0.3642,0.2189,0.2505,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09929999999999997,0.050600000000000034,0.3419,0.3159,0.2426,0.2653,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.052799999999999986,0.0383,0.2884,0.3154,0.2356,0.2771,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.15180000000000002,0.1154,0.3738,0.3473,0.222,0.2319,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12339999999999998,0.09119999999999995,0.37,0.3712,0.2466,0.28,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10909999999999997,0.10930000000000001,0.282,0.3357,0.1729,0.2264,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16920000000000002,0.0923,0.4746,0.3888,0.3054,0.2965,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.132,0.07400000000000001,0.3955,0.3487,0.2635,0.2747,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10250000000000001,0.0736,0.3491,0.3568,0.2466,0.2832,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0678,0.059599999999999986,0.2169,0.2561,0.1491,0.1965,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.189,0.06440000000000001,0.5966,0.4325,0.4076,0.3681,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.03570000000000001,0.010799999999999976,0.4315,0.3615,0.3958,0.3507,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12230000000000002,0.0726,0.4116,0.3663,0.2893,0.2937,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.049199999999999966,0.0388,0.3373,0.3181,0.2881,0.2793,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2192,0.13160000000000005,0.4672,0.3879,0.248,0.2563,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1059,0.058499999999999996,0.4024,0.367,0.2965,0.3085,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08299999999999996,0.0247,0.4341,0.3518,0.3511,0.3271,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.21059999999999998,0.16799999999999998,0.3862,0.3692,0.1756,0.2012,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1516,0.062,0.5382,0.3963,0.3866,0.3343,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1495,0.10519999999999999,0.3745,0.3503,0.225,0.2451,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1222,0.09899999999999998,0.3428,0.345,0.2206,0.246,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.021600000000000008,0.02739999999999998,0.2545,0.288,0.2329,0.2606,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1699,0.09820000000000001,0.4114,0.3598,0.2415,0.2616,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1335,0.0655,0.4227,0.3673,0.2892,0.3018,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1407,0.10759999999999997,0.367,0.3576,0.2263,0.25,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11589999999999995,0.05159999999999998,0.4317,0.3701,0.3158,0.3185,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09060000000000001,0.07419999999999999,0.2528,0.246,0.1622,0.1718,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1615,0.13099999999999998,0.3381,0.344,0.1766,0.213,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08219999999999997,0.065,0.3127,0.3139,0.2305,0.2489,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1383,0.122,0.3069,0.3124,0.1686,0.1904,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16469999999999999,0.09649999999999997,0.4073,0.3484,0.2426,0.2519,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.04190000000000002,0.029200000000000004,0.2403,0.2795,0.1984,0.2503,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07289999999999999,0.09159999999999999,0.2084,0.2622,0.1355,0.1706,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0897,0.0479,0.4354,0.3727,0.3457,0.3248,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1174,0.10040000000000004,0.3826,0.3617,0.2652,0.2613,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.15799999999999997,0.08499999999999996,0.416,0.3655,0.258,0.2805,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.24479999999999996,0.09109999999999996,0.5529,0.3944,0.3081,0.3033,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09260000000000002,0.04760000000000003,0.4035,0.3662,0.3109,0.3186,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08029999999999998,0.0572,0.305,0.2993,0.2247,0.2421,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1558,0.10159999999999997,0.4023,0.3666,0.2465,0.265,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10420000000000001,0.07119999999999999,0.3422,0.3333,0.238,0.2621,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08610000000000001,0.055900000000000005,0.3731,0.3473,0.287,0.2914,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.197,0.12379999999999997,0.4238,0.3702,0.2268,0.2464,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.04569999999999996,0.024500000000000022,0.3188,0.3205,0.2731,0.296,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11280000000000001,0.048799999999999955,0.4356,0.3621,0.3228,0.3133,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2502,0.177,0.4316,0.3923,0.1814,0.2153,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1263,0.08029999999999998,0.3489,0.3197,0.2226,0.2394,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
